*** SAMPLE MET FILE : HALF-HOURLY DATA ***

&ENVIRON
PRESS = 0.98E5
CA = 365
DIFSKY = 0.0
/

&LATLONG
LATHEM = 'N'
LAT =  64 07 0
LONHEM = 'E'
LONG =  19 27 0
TZLONG = 15
/


&FORMAT					
DAYORHR	=1			
START = '16/07/00'
END = '30/07/00'
NOCOLUMNS = 7
COLUMNS = 
'DATE' 'TIME' 'WIND' 'TAIR' 'RH' 'VPD'  'PAR'  
/

DATA STARTS
200	10.30	3.105	15.11	0.49313	870.1323818	1251.67
200	11.00	2.658	16.02	0.4615	979.9445312	1538
200	11.30	2.183	16.383	0.42493	1071.000093	1602.33
200	12.00	1.912	15.343	0.44633	964.8097876	774.2
200	12.30	2.253	15.403	0.45087	960.5905082	672.367
200	13.00	1.864	15.103	0.45823	929.6258152	564.367
200	13.30	3.872	14.5	0.5343	768.6285305	574.3
200	14.00	2.569	13.937	0.59403	646.0543758	977.767
200	14.30	2.399	14.89	0.52893	797.3043387	1046.23
200	15.00	2.04	13.76	0.57677	665.8229333	518
200	15.30	1.969	14.15	0.54667	731.4568669	698.5
200	16.00	1.667	15.123	0.50317	853.6102822	1165.67
200	16.30	2.042	15.753	0.47893	932.1790686	1139.33
200	17.00	2.746	15.557	0.47353	930.0915364	834.3
200	17.30	3.038	15.377	0.47263	920.9879019	704.033
200	18.00	2.655	13.973	0.56167	699.1831729	327.067
200	18.30	2.009	13.733	0.6023	624.5621608	478.767
200	19.00	0.77	14.323	0.5633	712.5619356	488.933
200	19.30	0.694	13.927	0.58783	655.495347	349.367
200	20.00	1.417	12.813	0.6328	543.0672838	173.633
200	20.30	1.233	11.24	0.73967	347.1059772	85.767
200	21.00	0.891	10.58	0.80933	243.313369	39.727
200	21.30	2.644	10.957	0.77267	297.4655065	13.5
200	22.00	1.88	10.307	0.772	285.6982958	4.756
200	22.30	1.942	9.867	0.797	246.9918296	1.011
200	23.00	1.712	9.443	0.82833	203.0098665	0.547
200	23.30	1.276	9.047	0.858	163.5030571	0.342
200	23.59	0.908	8.477	0.86933	144.768199	0.383
201	0.30	0.807	7.385	0.89267	110.3908283	0.328
201	1.00	0.734	6.692	0.92033	78.1394204	0.56
201	1.30	1.218	7.088	0.94433	56.10518399	1.23
201	2.00	0.963	6.711	0.93167	67.10488247	3.554
201	2.30	1.107	6.146	0.94233	54.47343267	11.59
201	3.00	1.011	5.91	0.955	41.81787633	31.923
201	3.30	1.18	6.079	0.969	29.1464958	54.62
201	4.00	1.814	6.012	0.973	25.26836783	83.5
201	4.30	1.833	6.685	0.97067	28.75268409	213.5
201	5.00	1.873	8.347	0.84967	165.0875286	410.7
201	5.30	2.117	8.983	0.801	228.1470234	544.1
201	6.00	2.083	9.66	0.77733	267.1882644	680
