Program:    MAESTRA: Version September 2001                                     
Control:    ***  SAMPLE CONTROL  ***                                            
Trees:      *** SAMPLE TREES FILE ***                                           
Structure:  *** SAMPLE STR FILE ***                                             
Physiology: *** SAMPLE PHY FILE ***                                             
Met data:   *** SAMPLE MET FILE : HALF-HOURLY DATA ***                          
                                                                Soil data:  None
                                                                                
DOY:   day of the year
Hour:  hour of the day
hrPAR: absorbed PAR              umol m-2 s-1
hrNIR: absorbed NIR              W m-2
hrTHM: absorbed thermal          W m-2
hrPS: photosynthesis (net of leaf resp) umol m-2 s-1
hrRf:  hourly leaf respiration   umol m-2 s-1
hrRmW: hourly woody Rm           umol m-2 s-1
hrLE:  hourly transpiration      mmol m-2 s-1
hrEV:  hourly evaporation        mmol m-2 s-1
LECAN: hourly transpiration: CANOPY calc      
Gscan: canopy stomatal conductance: mol CO2 m-1 s-1
hrH:   hourly sensible heat flux  J m-2 s-1
TCAN: Average foliage temperature deg C
                                                                                
Columns: DOY, HOUR, hrPAR, hrNIR, hrTHM, hrPs, hrRf, hrRmW, hrLE, hrEV, LECAN, Gscan, hrH, TCAN
   3   20    519.36304     52.40020     15.93546   12.3905973    0.5161463    0.3265551    1.5490059    0.0000000    1.6438484    0.1101698    0.0000000   22.7389450
   3   21    425.51791     41.81693      4.78697   13.2446232    0.5122948    0.3238409    1.6147426    0.0000000    1.6675704    0.1165180    0.0000000   22.5790520
   3   22    494.33960     50.08795     13.17581   12.6632013    0.5459898    0.3476627    1.6475537    0.0000000    1.7435896    0.1043114    0.0000000   23.9388752
   3   23    523.00739     52.73294     14.34188   12.3503942    0.5600410    0.3576470    1.6257596    0.0000000    1.7505888    0.0936987    0.0000000   24.4813118
   3   24    279.45947     26.67280    -14.34353   12.6637306    0.5207188    0.3297803    1.5128437    0.0000000    1.4792514    0.1008884    0.0000000   22.9272270
   3   25    244.43182     23.27936    -17.51057   12.1927967    0.5229104    0.3313273    1.4619675    0.0000000    1.4217615    0.0981544    0.0000000   23.0168934
   3   26    206.23189     19.59125    -18.85009   11.2986183    0.5120438    0.3236642    1.3247350    0.0000000    1.2698140    0.0924777    0.0000000   22.5685921
   3   27    209.84442     19.92306    -17.71873   11.6447086    0.4908804    0.3087935    1.3256438    0.0000000    1.3058004    0.1110790    0.0000000   21.6675243
   3   28    352.51422     33.77877     -3.01164   13.3804665    0.4719110    0.2955265    1.4405093    0.0000000    1.4718471    0.1417399    0.0000000   20.8262329
   3   29    369.62839     35.66934      0.28074   13.2717838    0.5044659    0.3183313    1.5741280    0.0000000    1.6085353    0.1252341    0.0000000   22.2503071
   3   30    188.48650     17.91259    -16.44089   11.0321045    0.4660999    0.2914745    1.1591039    0.0000000    1.1145468    0.1136032    0.0000000   20.5617332
   3   31    248.77846     23.85100     -8.88468   12.3202324    0.4789998    0.3004774    1.3598568    0.0000000    1.3327996    0.1201819    0.0000000   21.1445160
   3   32    441.25571     41.05780     13.58572   11.4190817    0.5127611    0.3241695    1.4147049    0.0000000    1.5353675    0.1026184    0.0000000   22.5984859
   3   33    505.41653     44.32739     11.84620   11.7612104    0.5358800    0.3404971    1.5191628    0.0000000    1.6380706    0.1006151    0.0000000   23.5398979
   3   34    413.06320     34.88957      7.93433   11.1500998    0.5285779    0.3353311    1.4055777    0.0000000    1.4615781    0.0943430    0.0000000   23.2470131
   3   35    374.24115     30.82575      6.16904   10.7273626    0.5219595    0.3306560    1.3323811    0.0000000    1.3721170    0.0906131    0.0000000   22.9780369
   3   36    129.25060     11.87743    -13.96353    8.5037441    0.4731015    0.2963575    0.9216861    0.0000000    0.8994174    0.0854544    0.0000000   20.8800201
   3   37    247.75237     20.31751      5.32006    9.0612593    0.4652200    0.2908613    0.9643748    0.0000000    0.9939928    0.0975821    0.0000000   20.5213871
   3   38    198.73282     17.42937      2.35248    8.6032219    0.4848357    0.3045595    0.9585618    0.0000000    0.9610480    0.0867150    0.0000000   21.4030342
   3   39    127.80190     12.14809    -17.33325    8.4894466    0.4715807    0.2952961    0.8682399    0.0000000    0.7506225    0.0892808    0.0000000   20.8112831
   3   40     63.51665      6.03752    -15.81347    4.5788298    0.4362040    0.2707204    0.4329085    0.0000000    0.4117807    0.0521542    0.0000000   19.1466179
   3   41     31.37441      2.98226    -13.69757    2.2913733    0.3907235    0.2394615    0.1612822    0.0000000    0.1544938    0.0305285    0.0000000   16.7960682
   3   42     14.53253      1.38138    -12.82017    0.9143922    0.3730827    0.2274459    0.0512462    0.0000000    0.0479072    0.0141271    0.0000000   15.8098202
   3   43      0.00000      0.00000      0.00000   -0.3830594    0.3830594    0.2342335    0.0000000    0.0000000    0.0281626    0.0000000    0.0000000   10.9569998
   3   44      0.00000      0.00000      0.00000   -0.3660208    0.3660208    0.2226539    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000   10.3070002
   3   45      0.00000      0.00000      0.00000   -0.3549192    0.3549192    0.2151421    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    9.8669996
   3   46      0.00000      0.00000      0.00000   -0.3445400    0.3445400    0.2081432    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    9.4429998
   3   47      0.00000      0.00000      0.00000   -0.3351205    0.3351205    0.2018124    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    9.0469999
   3   48      0.00000      0.00000      0.00000   -0.3220125    0.3220125    0.1930364    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    8.4770002
